13.166666666666666,23.375,32.48148148148148,17.583333333333336,1
1.0,2.75,31.5,13.416666666666666,3
19.25,22.375,59.5,9.666666666666666,4
28.416666666666668,28.0,33.4375,37.95833333333333,4
24.666666666666668,12.75,29.0,11.75,1
1.5,34.05555555555556,18.104166666666664,21.25,4
21.875,57.0,37.300000000000004,24.5,2
5.5,16.333333333333332,54.0,30.25,4
25.0,1.5,57.0,27.0,3
13.010416666666666,16.0,49.4375,19.0,5
32.625,37.0,41.675,9.833333333333334,4
27.0,25.6,12.5,38.75,4
25.0,29.666666666666668,32.0,21.083333333333332,4
23.777777777777782,57.0,20.0,21.0,4
27.0,25.5,17.21904761904762,25.0,3
19.75,2.25,25.666666666666668,9.25,1
0.0,40.0,4.666666666666667,15.75,2
9.958333333333334,42.0,16.333333333333336,21.96666666666667,2
8.25,44.0,35.166666666666664,13.0,4
20.0,66.0,13.0,14.0,2
12.166666666666666,20.875,22.107142857142854,18.25,2
5.0,10.375,15.233333333333333,14.25,5
35.0,37.5,7.75,26.5,4
25.75,27.0,9.916666666666666,0.1,3
12.5,44.0,28.261904761904763,0.0,2
12.2,74.0,75.0,4.166666666666667,5
38.0,33.833333333333336,25.0,6.357142857142857,4
26.5,0.0,19.0,6.444444444444444,2
9.5,34.0,41.44444444444445,19.0,4
24.5,55.0,28.895833333333332,6.0,2
7.0,7.628571428571429,24.0,29.0,4
29.5,7.695238095238095,22.5,23.5,4
28.0,20.5,31.0,28.9,2
10.0625,18.75,14.071428571428571,16.0,4
0.0,42.0,15.40578231292517,19.0,4
26.333333333333332,14.472222222222221,9.635658914728683,14.666666666666666,5
32.0,25.0,9.347789115646258,26.75,3
18.375,31.527777777777775,10.631944444444445,23.5,4
23.0,2.357142857142857,8.00974025974026,11.041666666666666,1
0.0,6.966666666666667,7.3604651162790695,24.166666666666668,3
14.854166666666668,8.25,8.9578231292517,55.0,4
28.0,22.5,14.142203035060179,24.0,4
25.833333333333336,11.0,12.064935064935066,20.4,3
15.25,0.14285714285714285,12.844871794871796,9.0,3
16.25,2.9696969696969693,11.283673469387754,9.0,3
15.5,2.4545454545454546,12.02172619047619,16.966666666666665,3
16.0,4.461538461538462,9.83578431372549,28.5,4
23.80952380952381,5.0,15.127358490566039,21.5,3
13.0,2.2,17.40277777777778,25.833333333333332,3
17.5,25.833333333333332,14.356321839080461,22.2,5
56.625,45.5,13.920588235294119,16.25,4
26.583333333333336,12.4,14.170138888888888,13.375,3
16.5,9.5,15.960416666666665,11.928571428571429,4
24.833333333333332,19.333333333333336,10.562903225806451,0.0,1
0.0,15.375,13.169398907103824,3.4007936507936507,4
27.035714285714285,9.5,13.78508771929825,1.3846153846153846,3
18.324999999999996,18.25,11.338835470085472,2.7454545454545456,2
8.879999999999999,25.482142857142858,9.3671875,20.0,2
6.791666666666667,17.6875,11.613756613756614,10.625,1
3.810185185185185,0.16666666666666666,15.335616438356164,12.945578231292517,3
16.535714285714285,10.55,13.198232323232324,12.5,2
11.519841269841269,3.5879629629629632,11.64080459770115,10.666666666666666,2
8.5,6.611111111111111,11.631455399061034,12.875,4
21.583333333333332,10.398148148148147,14.140547263681594,13.857142857142858,2
9.2,5.212121212121212,13.252642276422765,2.8541666666666665,1
2.0,4.979166666666667,16.569105691056908,9.09375,1
1.25,2.5,20.076495726495725,4.019607843137256,3
13.178571428571429,4.9696296296296305,17.239303482587065,4.083333333333333,1
0.0,1.75,12.246666666666666,4.590909090909091,1
0.0,6.916666666666667,18.63285714285714,5.5,1
2.5,2.916666666666666,13.245967741935484,10.0,1
3.1875,2.84375,12.792857142857143,6.027777777777778,2
11.5,2.4375,17.94962962962963,12.0,1
0.0,5.178571428571429,15.691489361702128,12.99,3
17.666666666666668,7.5,9.51388888888889,2.8333333333333335,4
24.0,14.666666666666666,11.769736842105264,6.071428571428571,3
19.5,4.091666666666667,12.678362573099417,1.1111111111111112,3
