13.5,18.25,3
15.8,8.75,3
18.0,11.575,5
31.0,18.0,1
1.25,19.75,1
4.916666666666667,20.266666666666666,3
13.5,22.104166666666668,4
25.0,38.15,4
29.285714285714285,18.333333333333332,3
19.25,0.0,4
27.583333333333336,14.75,4
27.333333333333336,22.5,5
43.666666666666664,23.464285714285715,1
1.5,27.0,4
25.5,16.555555555555557,1
0.5,22.083333333333332,4
24.25,19.35,4
26.240740740740744,21.544444444444444,1
0.0,11.74074074074074,1
1.5,13.757575757575758,4
22.75,12.201960784313727,3
13.88888888888889,9.906249999999998,4
28.0,12.901960784313724,4
29.875,16.48148148148148,2
7.0,21.95138888888889,5
34.0,12.5,1
4.0,35.0,4
26.5,15.318181818181818,2
7.75,12.111111111111109,3
18.0,15.875,3
13.75,16.928571428571427,2
10.1875,22.3,1
0.0,26.125,4
24.625,24.0,4
28.777777777777775,15.707407407407409,2
9.0,18.346153846153847,2
10.0,18.694444444444446,2
12.416666666666666,18.714285714285715,2
10.066666666666666,36.125,1
1.8333333333333333,19.6,1
1.4285714285714286,20.933333333333334,1
0.0,20.288690476190474,2
8.416666666666666,27.928571428571427,4
20.25,14.5,2
12.0,14.38846153846154,2
6.0,20.545454545454547,5
15.5,16.738095238095237,3
16.0,14.0,2
7.0,20.169642857142854,2
12.0,11.64285714285714,4
21.5,3.15,2
11.0,23.954545454545453,5
42.0,13.6,3
19.0,5.365079365079366,2
9.0,11.037037037037038,4
26.928571428571427,20.703703703703702,1
0.0,13.088888888888892,1
0.0,13.238095238095237,3
15.0,21.684848484848484,4
20.4,28.82870370370371,4
25.5,19.557692307692307,4
24.0,14.5,2
21.916666666666668,29.555555555555557,4
28.0,33.05555555555556,3
19.4,26.642857142857142,2
6.931818181818182,32.0,3
13.585714285714285,36.5,3
16.291666666666668,19.52777777777778,4
24.483333333333334,14.642857142857142,1
4.333333333333333,12.488095238095237,1
0.0,28.949999999999996,4
23.25,0.625,4
25.803571428571427,20.5,4
20.3125,8.785714285714285,5
38.833333333333336,25.308333333333334,2
9.75,37.8,3
18.416666666666664,0.0,4
27.666666666666668,12.777777777777779,2
12.0,7.777777777777779,3
19.416666666666668,13.9375,4
20.291666666666668,17.416666666666668,3
13.25,0.0,2
8.416666666666666,24.178571428571427,2
6.333333333333333,0.0,2
11.555555555555555,24.155555555555555,2
9.729166666666666,13.214285714285714,3
16.0,16.0,4
22.28392857142857,22.0,2
12.0,42.166666666666664,5
31.361111111111114,6.694444444444444,3
16.434782608695652,10.833333333333334,2
7.75,15.194444444444445,1
3.2121212121212115,1.0,1
3.6488095238095233,18.0625,2
5.428571428571429,12.0,2
5.8125,29.333333333333332,1
4.25,19.1,2
6.090909090909091,22.155555555555555,2
9.777777777777779,34.0,2
10.863636363636363,25.5,2
7.576923076923077,1.75,2
6.291666666666667,10.5,1
0.0,21.5,2
10.904761904761907,2.4,3
12.975,5.0,1
0.21666666666666665,32.452777777777776,1
2.0,22.916666666666664,4
24.506944444444443,21.5,4
23.045454545454547,20.785714285714285,2
11.333333333333332,11.267857142857142,2
7.777777777777778,16.75,4
20.0,14.1375,4
21.90625,8.8,3
12.625,14.25,1
9.666666666666666,2.825,1
0.16666666666666666,6.125,5
44.2,6.159090909090909,3
14.5,4.421875,4
28.5,3.727272727272727,1
4.25,9.928571428571429,2
11.5,5.375,5
51.5,2.409090909090909,5
73.25,8.41304347826087,3
14.0,3.84375,3
13.5,9.0625,3
15.055555555555554,6.8,2
6.777777777777777,5.722222222222222,4
20.8125,2.423076923076923,5
39.333333333333336,17.5,3
12.75,4.366666666666666,2
9.75,10.05,3
16.5,10.416666666666666,2
6.571428571428572,11.625,3
19.0,5.0,4
28.875,0.0,4
27.166666666666668,35.333333333333336,5
38.5,29.125,3
18.0,24.0,1
0.0,0.0,2
10.0,24.3,4
20.0,1.3,2
12.0,34.5,2
10.5,3.0,2
7.1,0.0,3
12.5,37.0,1
0.0,10.0,3
18.583333333333332,10.541666666666666,5
55.0,15.910714285714286,1
0.75,22.0,4
8.0,14.875,1
0.0,26.9375,1
0.0,19.15,1
3.35,26.0,5
46.0,17.875,5
44.0,14.5,2
5.416666666666667,16.25,1
0.0,15.333333333333334,1
16.5,10.0,4
23.0,24.1796875,4
29.0,23.866666666666667,5
30.0,15.136363636363637,4
27.4,20.423076923076923,2
10.214285714285714,16.7,4
25.0,24.869205298013245,4
20.5,53.0,4
21.25,17.777777777777775,3
12.5,26.4,3
16.0,14.5,2
9.0,7.416666666666667,5
44.0,19.227272727272727,1
1.5,23.071428571428573,4
20.0,10.5,4
24.5,17.5,2
5.5,14.259259259259258,4
23.5,14.5,3
17.0,4.464285714285714,4
24.0,18.0,2
9.0,20.520833333333336,3
17.333333333333332,12.166666666666666,4
23.444444444444446,10.0,2
8.833333333333332,29.0,3
13.338888888888889,14.666666666666666,3
18.1037037037037,13.166666666666666,5
40.333333333333336,29.25,2
11.518367346938776,15.0,4
23.75,19.25,4
22.875,26.75,3
13.0,33.333333333333336,5
33.5,10.875,1
0.0,20.966666666666665,4
22.0,21.416666666666668,3
15.583333333333332,0.0,4
23.375,23.38888888888889,4
22.25,24.583333333333332,2
9.0,30.333333333333332,2
9.208333333333332,8.5,1
1.25,2.4285714285714284,5
41.5,10.888888888888888,3
14.0,22.370370370370367,1
2.9,21.964285714285715,2
12.25,29.86904761904762,5
42.0,28.342857142857145,3
16.7,22.861111111111114,4
23.5,15.142857142857142,3
19.0,6.714285714285714,3
19.0,11.041666666666668,1
0.16666666666666666,4.142857142857143,3
17.541666666666668,11.11111111111111,5
43.0,21.324074074074073,2
11.796296296296298,2.825,3
15.333333333333334,6.125,3
14.031746031746033,6.159090909090909,3
19.515873015873016,4.421875,3
17.181818181818183,3.727272727272727,2
10.307692307692308,9.928571428571429,2
7.9,5.375,4
23.5,2.409090909090909,3
16.666666666666668,8.41304347826087,3
19.357142857142858,3.84375,3
16.9375,9.0625,4
23.12121212121212,6.8,5
30.3375,5.722222222222222,3
15.694444444444445,2.423076923076923,3
18.822222222222223,17.5,4
27.02314814814815,4.366666666666666,4
24.88888888888889,10.05,4
20.348484848484848,10.416666666666666,1
2.8095238095238098,11.625,3
16.764705882352942,5.0,3
18.575757575757574,0.0,3
14.837037037037039,35.333333333333336,4
23.666666666666668,29.125,2
11.166666666666666,24.0,3
14.438644688644688,0.0,4
27.061224489795915,24.3,3
15.805555555555554,1.3,3
14.254545454545456,34.5,3
16.4,3.0,2
10.555555555555555,0.0,4
21.375,37.0,2
9.777777777777777,10.0,2
9.166666666666666,10.541666666666666,4
23.01388888888889,15.910714285714286,4
22.5,22.0,2
9.0,41.5,3
17.438888888888886,25.06666666666667,4
20.1,4.5,3
14.625,6.7,4
20.73076923076923,15.714285714285714,3
15.93939393939394,19.357142857142858,4
25.625,9.136363636363637,3
17.680555555555554,18.25,4
20.583333333333332,23.166666666666668,3
16.4375,7.636363636363637,2
12.166666666666666,6.25,3
17.75,3.576923076923077,4
21.5,11.464285714285714,4
24.0,28.833333333333332,3
19.2,6.25,2
11.1875,10.5,3
12.571969696969695,5.1875,4
22.476190476190478,8.75,4
21.283333333333335,15.395833333333334,2
5.785714285714286,8.9,4
21.0,0.0,3
17.333333333333332,8.8,4
24.0,0.0,3
19.09375,16.766666666666666,4
20.907407407407405,16.0,4
24.28611111111111,13.3125,5
30.79605263157895,11.666666666666666,3
17.644444444444446,0.0,4
25.597222222222225,4.1,2
5.8,31.4,3
15.5,11.25,4
23.025,16.444444444444443,2
11.0,11.0,2
5.5,3.1785714285714284,3
18.875,19.166666666666668,4
22.26111111111111,17.285714285714285,3
17.7125,13.703703703703702,4
22.770833333333332,17.75,4
23.650694444444447,9.25,4
24.31060606060606,10.0,4
24.955555555555556,3.5,4
21.8875,8.222222222222221,3
15.025641025641026,11.916666666666666,3
18.833333333333332,0.9,2
11.666666666666666,12.5,3
14.232600732600732,13.5,3
16.785714285714285,14.866666666666665,4
24.552083333333336,8.466666666666667,3
17.125,8.822222222222223,4
21.59090909090909,3.9166666666666665,3
18.5,26.5,4
24.333333333333332,12.2,3
13.076923076923077,4.777777777777778,2
11.958333333333334,3.0,3
19.591666666666665,2.75,4
26.071428571428573,26.0,2
6.785714285714286,15.0,3
17.380952380952383,12.4,4
23.325396825396826,14.0,3
16.275,22.333333333333332,2
36.0,30.0,5
34.0,29.895833333333336,3
13.866666666666669,35.775000000000006,1
0.0,42.142857142857146,2
6.25,38.96666666666667,3
18.0,35.229166666666664,3
12.5,32.541666666666664,1
0.0,40.42708333333333,5
32.0,42.375,5
35.0,31.1,4
20.875,36.375,1
0.3333333333333333,29.71428571428571,5
32.5,26.0,4
29.0,27.75,3
16.833333333333332,26.0,2
9.0,29.318181818181817,4
21.0,37.25,3
18.5,19.0,5
33.875,24.636363636363637,5
50.5,25.7,5
31.0,27.472222222222225,3
17.5,40.888888888888886,4
20.75,32.697916666666664,5
30.375,36.05555555555556,3
12.5,22.46666666666667,5
42.0,35.5,4
22.0,41.083333333333336,2
10.833333333333334,37.958333333333336,5
33.785714285714285,31.75,4
21.5,35.25,4
24.0,25.5,3
19.0,33.6,4
24.875,33.3,2
11.0,32.57760141093475,2
9.0,38.288888888888884,5
35.0,34.28076923076923,5
44.0,45.5,2
10.0,33.75,4
25.5,36.111111111111114,1
0.0,12.0,2
9.666666666666666,24.208333333333332,3
15.5,1.5714285714285714,2
9.0,19.828703703703706,5
46.0,36.875,4
22.5,17.916666666666668,1
1.75,21.875,2
10.166666666666666,30.357142857142858,3
14.75,32.875,1
0.0,37.833333333333336,3
17.5,33.75,1
0.0,25.4,4
29.5,25.583333333333332,4
27.0,24.34166666666667,4
29.0,32.166666666666664,1
1.6666666666666667,45.111111111111114,1
0.0,30.42592592592593,3
16.0,20.75,5
38.0,6.75,4
27.75,30.63605442176871,4
29.25,30.908730158730155,2
8.625,39.111111111111114,2
8.333333333333334,30.0,5
51.0,24.194444444444443,5
40.0,32.9,2
9.666666666666666,41.64583333333333,3
17.5,22.75,4
20.5,17.4,3
14.0,41.42857142857143,4
23.333333333333332,28.306250000000002,1
0.0,33.36875,3
14.5,21.564102564102566,1
3.125,38.357142857142854,2
7.125,30.52758620689655,3
14.0,29.496666666666663,3
18.0,30.9520202020202,3
16.791666666666664,32.281135531135526,1
2.25,33.31739130434782,4
24.5,30.678846153846152,2
9.0,23.500641025641023,4
23.666666666666668,23.97,3
15.138888888888888,26.548029556650246,2
9.25,32.512244897959185,4
21.055555555555557,31.78253968253968,2
6.333333333333333,30.26548821548822,4
23.55,25.35247432306256,5
33.25,24.78514739229025,1
2.7777777777777772,27.84239130434783,2
12.271428571428572,24.580761316872426,2
7.78125,23.03320105820106,5
39.66666666666667,27.087752525252526,4
23.25,34.11805555555556,3
16.5,31.345726495726495,2
7.428571428571429,21.979674796747968,3
15.0,20.500595238095237,2
7.833333333333333,25.365937365937373,1
1.5714285714285714,25.39252297410192,2
11.646825396825397,24.750946969696965,1
3.2142857142857144,26.09,3
17.733333333333334,19.74126984126984,2
11.75,19.45798319327731,4
23.0,20.852941176470587,4
22.0,18.86559139784946,4
20.07142857142857,16.416666666666668,3
13.75,22.32777777777778,4
27.5,25.46031746031746,4
23.5,20.671195652173914,3
15.8,23.047552910052904,4
26.0,20.639069264069263,2
9.0,23.91738095238095,2
6.75,26.644642857142856,5
31.75,23.026315789473685,2
6.0,28.208333333333332,3
16.512500000000003,34.142857142857146,4
20.38888888888889,34.57564102564102,4
23.0,27.523809523809526,2
7.0,23.00925925925926,1
1.7037037037037037,32.111111111111114,3
15.0,32.80670426065163,4
22.666666666666668,23.771666666666665,1
1.0,24.862,2
7.333333333333333,20.997023809523814,2
5.75,27.720588235294116,1
1.3875,32.70192307692308,2
8.864583333333334,33.553571428571416,2
8.565476190476192,28.956349206349202,1
1.0166666666666668,26.56333333333333,1
3.8333333333333335,21.704545454545453,3
13.5,16.17391304347826,4
23.95,21.821428571428573,2
7.0,12.335084033613445,3
18.90277777777778,19.775432900432904,4
26.088888888888892,19.418518518518518,2
6.890625,22.446225071225072,1
4.266666666666667,24.83956916099773,3
14.0,31.85446428571429,1
0.0,25.780882352941177,2
5.0,25.312091503267975,2
8.583333333333334,29.307738095238097,1
0.0,28.005912698412693,3
16.5,24.578449328449327,3
17.875,21.01969696969697,2
15.291666666666668,30.52758620689655,5
37.0,29.496666666666663,4
23.875,30.9520202020202,5
35.0,32.281135531135526,4
22.0,33.31739130434782,3
16.0,30.678846153846152,2
5.0,23.500641025641023,5
31.0,23.97,1
0.0,26.548029556650246,4
28.0,32.512244897959185,3
13.5,31.78253968253968,5
35.5,30.26548821548822,3
16.5,25.35247432306256,5
33.0,24.78514739229025,4
28.5,27.84239130434783,2
6.0,24.580761316872426,4
22.0,23.03320105820106,4
24.8,27.087752525252526,4
22.666666666666668,34.11805555555556,5
31.416666666666664,31.345726495726495,4
20.0,21.979674796747968,4
23.5,20.500595238095237,3
16.5,25.365937365937373,2
9.5,25.39252297410192,2
7.0,24.750946969696965,1
0.0,26.09,1
3.5833333333333335,19.74126984126984,1
9.805555555555555,15.40578231292517,1
4.0,9.635658914728683,1
0.0,9.347789115646258,1
2.35,10.631944444444445,5
63.0,8.00974025974026,2
11.375,7.3604651162790695,2
5.375,8.9578231292517,3
13.916666666666666,14.142203035060179,3
14.0,12.064935064935066,1
0.0,12.844871794871796,3
13.8125,11.283673469387754,2
11.791666666666668,12.02172619047619,4
24.0,9.83578431372549,3
12.611111111111109,15.127358490566039,2
11.5,17.40277777777778,1
1.5,14.356321839080461,3
14.125,13.920588235294119,3
15.0,14.170138888888888,5
40.0,15.960416666666665,3
13.25,10.562903225806451,3
12.666666666666668,13.169398907103824,3
13.95,13.78508771929825,5
35.0,11.338835470085472,4
22.0,9.3671875,2
8.142857142857142,11.613756613756614,3
13.777777777777777,15.335616438356164,4
26.4047619047619,13.198232323232324,3
15.45,11.64080459770115,3
15.0,11.631455399061034,3
12.8125,14.140547263681594,3
12.5,13.252642276422765,4
21.833333333333332,16.569105691056908,1
1.0,20.076495726495725,2
10.972222222222221,17.239303482587065,3
17.0,12.246666666666666,2
11.25,18.63285714285714,5
48.0,13.245967741935484,5
35.77777777777778,12.792857142857143,2
11.854166666666666,17.94962962962963,2
7.3125,15.691489361702128,2
7.981481481481481,9.51388888888889,3
16.25,11.769736842105264,2
12.163690476190476,12.678362573099417,3
15.722222222222223,12.297101449275363,2
8.5,13.454022988505749,4
29.0,13.564814814814815,2
6.6875,15.527397260273975,3
17.333333333333336,14.59349593495935,1
2.8333333333333335,16.3125,5
40.5,11.325,4
23.888888888888886,14.942982456140351,2
12.4,15.065040650406504,5
58.166666666666664,11.17037037037037,3
18.625,14.534278959810875,2
5.675,12.34920634920635,2
8.916666666666666,13.615384615384615,3
12.666666666666666,15.700564971751414,2
6.777777777777778,12.347286821705426,3
14.333333333333334,9.861702127659575,2
12.1,12.061320754716979,2
7.222222222222222,13.341954022988505,3
18.160119047619048,15.930833333333334,1
4.5,13.014619883040936,5
49.25,14.46004016064257,2
9.833333333333332,13.464375,1
0.125,15.379666666666667,1
2.625,14.316049382716049,1
0.0,11.331920903954803,3
16.5,15.932598039215687,2
10.0,9.207555555555555,1
0.0,12.271212121212121,3
19.083333333333332,13.987333333333334,2
5.5,15.169667590027698,2
10.5,12.115277777777777,2
5.25,10.69493670886076,3
15.633333333333335,12.736507936507937,3
16.0,13.481707317073171,2
7.083333333333333,14.579954954954953,1
0.0,13.52536231884058,3
18.333333333333332,11.939308176100628,3
17.0,11.596774193548388,3
16.375,13.856182795698926,2
11.0,15.333333333333334,2
9.166666666666666,22.0,1
4.5,20.8125,1
3.6666666666666665,5.388888888888888,2
9.333333333333334,12.75,1
1.5,9.8125,4
26.25,0.0,2
11.604166666666666,7.25,2
10.0,4.166666666666667,1
0.0,24.861111111111114,2
7.770833333333333,14.833333333333332,2
6.5,14.75,2
7.0,2.3333333333333335,2
9.0,18.0,1
0.0,15.0,5
31.0,13.3,1
0.125,17.5,2
6.125,5.0,4
27.65,23.5,2
12.0,22.0,3
12.5,10.5,1
0.0,18.0,2
11.0,9.625,4
21.0,12.0,1
0.0,12.541666666666666,2
11.0,10.166666666666668,3
19.0,9.528571428571428,4
23.166666666666668,5.0,5
32.0,22.0,3
14.916666666666668,9.233333333333334,1
1.25,8.041666666666668,3
18.791666666666664,4.25,3
17.666666666666664,4.083333333333333,2
9.0,18.083333333333332,3
