27.041666666666668,14.0,7.1875,12.5,48.0,4
28.229166666666668,6.5,33.25,6.25,0.0,2
12.133333333333333,6.666666666666667,14.0,4.714285714285714,57.0,3
14.113636363636363,5.533333333333333,0.0,9.0,23.333333333333336,4
24.571428571428573,0.0,14.5,16.0,57.0,4
23.23888888888889,9.916666666666666,9.4,29.0,42.0,3
16.473684210526315,24.993333333333332,16.0,38.5,11.5,5
1.0,42.0,29.916666666666668,20.875,14.5,1
4.625,20.25,27.75,15.38888888888889,15.85,2
6.857142857142857,25.5,20.234496124031008,21.23611111111111,4.333333333333333,3
15.5,31.0,32.71759259259259,24.445238095238093,19.25,3
16.0,5.0,28.350877192982455,26.527027027027028,11.5,4
20.25,32.0,41.333333333333336,31.86842105263158,8.692307692307692,3
13.833333333333334,27.0,37.266666666666666,36.20454545454545,13.26666666666667,1
3.75,16.75,33.029411764705884,26.475757575757576,15.125,2
8.8,6.75,26.434027777777775,24.101041666666664,0.0,1
0.0,26.0,31.839285714285715,25.68287037037037,12.666666666666666,3
17.75,49.5,36.291666666666664,20.80263157894737,10.0,1
2.5,1.5,37.84027777777778,33.02,35.25,3
17.625,26.5,38.79513888888889,24.460526315789473,5.794117647058823,2
9.65151515151515,42.0,50.4051724137931,39.42857142857143,6.321428571428571,2
11.511111111111111,27.5,36.82142857142857,23.994791666666668,6.909090909090909,2
7.35,29.0,37.36153846153846,21.392857142857142,31.0,2
9.0,13.9,40.59375,21.261627906976745,14.333333333333334,1
3.916666666666667,24.0,54.285714285714285,22.864285714285714,40.0,2
9.333333333333334,33.75,42.786734693877555,15.985106382978723,9.333333333333334,3
18.56666666666667,0.0,48.92857142857143,10.643987341772151,35.0,2
8.666666666666666,27.666666666666664,42.458333333333336,8.682692307692308,12.1875,2
10.375,58.0,42.09722222222222,26.372093023255815,24.825,1
3.25,3.75,13.592592592592593,19.083333333333332,0.0,2
11.0,0.0,53.96296296296296,20.543010752688172,15.875,4
25.625,52.25,42.23684210526316,14.736434108527131,28.5,2
7.5,4.5,19.533950617283953,8.539772727272727,8.4,2
10.4,44.91666666666667,42.72222222222222,16.2953995157385,20.166666666666668,2
6.464285714285714,22.166666666666664,46.1875,8.970370370370372,40.0,4
21.75,27.0,53.23076923076923,11.492034313725489,4.1,1
4.541666666666667,44.0,51.92058823529412,6.7752976190476195,10.666666666666668,2
6.142857142857143,11.0,26.246031746031747,8.275862068965518,14.166666666666666,2
9.38888888888889,35.0,47.67361111111111,9.37295081967213,44.0,4
20.333333333333332,19.0,60.916666666666664,17.133928571428573,12.559999999999999,3
19.566666666666666,39.0,32.80769230769231,14.250775193798448,19.0,1
4.5,40.0,47.125,21.4040404040404,6.0,1
3.0,34.166666666666664,47.08771929824561,20.897435897435898,24.75,2
7.222222222222222,22.0,48.291666666666664,37.93333333333333,15.0,3
16.90740740740741,14.0,39.208333333333336,35.3,32.166666666666664,3
19.0,24.0,48.27976190476191,36.64705882352941,18.5,3
13.25,35.25,47.857142857142854,40.083333333333336,31.5,3
9.590232167462299,18.114583333333336,10.2,29.916666666666668,7.0,2
11.573449410949411,10.376666666666667,17.666666666666668,27.75,1.75,2
11.50263157894737,12.375,9.366666666666667,20.234496124031008,13.8125,2
9.318968031968032,5.4423076923076925,0.0,32.71759259259259,14.375,2
10.169047619047621,10.64,20.56666666666667,28.350877192982455,15.5,2
7.8794964028777,9.538392156862745,12.75,41.333333333333336,5.833333333333333,2
6.298272357723577,11.051724137931034,17.166666666666668,37.266666666666666,27.65,2
7.148183416858392,6.148809523809525,11.25,33.029411764705884,21.5,2
9.904184003698566,7.3768115942028984,27.25,26.434027777777775,28.333333333333332,2
10.229204892966361,18.3015873015873,0.0,31.839285714285715,4.791666666666667,2
11.286138613861384,5.094202898550725,13.297619047619047,36.291666666666664,29.208333333333332,3
14.566455696202532,10.631578947368421,14.75,37.84027777777778,26.5,3
13.153009259259257,11.535714285714286,32.9,38.79513888888889,8.976190476190476,3
14.39506172839506,18.27777777777778,12.0,50.4051724137931,24.333333333333332,3
14.070945945945946,17.333333333333332,4.854166666666667,36.82142857142857,20.5,3
15.048666666666664,13.055555555555555,14.5,37.36153846153846,13.666666666666666,3
13.24864864864865,6.930894308943088,14.777777777777779,40.59375,4.4772727272727275,3
13.182154882154881,17.757575757575758,8.5,54.285714285714285,11.928571428571427,3
17.69547619047619,5.375,0.0,42.786734693877555,11.777777777777779,3
15.007675438596493,15.638345864661654,16.2,48.92857142857143,6.833333333333333,3
14.874358974358973,7.0,1.25,42.458333333333336,8.65,4
24.11394557823129,12.479166666666666,11.75,42.09722222222222,9.666666666666668,3
18.689814814814813,10.195906432748536,21.733333333333334,13.592592592592593,20.821428571428573,3
13.012295081967213,10.822327044025158,13.833333333333334,53.96296296296296,16.38888888888889,3
15.879104477611937,7.455555555555556,39.0,42.23684210526316,22.4375,3
14.053296703296704,13.074074074074074,23.11111111111111,19.533950617283953,0.0,3
15.084803921568627,11.820588235294117,0.0,42.72222222222222,9.016666666666667,3
17.315277777777776,10.257751937984496,0.0,46.1875,23.867424242424246,3
18.639890710382513,7.6447154471544705,23.0,53.23076923076923,11.866071428571429,3
16.98145161290323,14.213738738738737,18.75,51.92058823529412,17.851851851851855,3
17.91830985915493,12.626400560224091,13.25,26.246031746031747,21.91111111111111,3
18.20123456790124,9.40625,31.125,47.67361111111111,20.71875,3
19.366935483870968,7.166666666666667,3.5,60.916666666666664,19.416666666666668,4
20.211447811447815,8.151280701754386,15.2,32.80769230769231,14.893939393939393,3
16.222287581699348,13.378048780487806,9.25,47.125,12.566666666666668,4
20.888709677419353,10.9125,5.0,47.08771929824561,36.6875,3
18.57107843137255,7.647222222222222,18.166666666666664,48.291666666666664,21.166666666666668,3
15.659111111111113,6.3657407407407405,25.0,39.208333333333336,18.5,3
19.272619047619045,10.878654970760234,14.125,48.27976190476191,30.166666666666668,4
20.273333333333333,6.464316239316241,16.333333333333336,47.857142857142854,21.0,3
18.233333333333334,4.658333333333333,25.75,56.71,38.25,3
17.73563218390805,10.76875,21.5,66.4375,17.5,4
20.28030303030303,14.814473684210528,8.5,58.5,11.125,3
17.826023391812864,7.570512820512821,4.5,49.88636363636363,0.0,3
18.406284153005465,8.671717171717173,4.388888888888888,53.541666666666664,10.375,4
21.354938271604937,9.559523809523808,14.814814814814817,43.0,12.6875,3
18.229166666666664,9.878787878787879,20.416666666666664,49.035714285714285,9.25,3
